kind n error
          16                     3  0.000000000000000000000000000000000E+0000
          16                     4  6.018531076210112040799931070577898E-0035
          16                     5  5.296307347064898595903939342108550E-0035
          16                     6  0.000000000000000000000000000000000E+0000
          16                     7  5.502656983963531008731365550242649E-0035
          16                     8  2.407412430484044816319972428231159E-0035
          16                     9  5.216060266048763768693273594500845E-0035
          16                    10  2.238893560350161679177574358254978E-0034
          16                    11  1.039564458618110261592715366736182E-0034
          16                    12  5.216060266048763768693273594500845E-0035
          16                    13  1.083335593717820167343987592704022E-0034
          16                    14  2.544978855083133091538256566987225E-0034
          16                    15  2.246918268451775161898640933015749E-0035
          16                    16  3.009265538105056020399965535288949E-0035
          16                    17  7.222237291452134448959917284693477E-0035
          16                    18  2.872176774702492357248411549792452E-0034
          16                    19  7.919119837118568474736751408655128E-0035
          16                    20  1.065280000489189831221587799492288E-0034
          16                    21  4.757505517385136184632326465313958E-0035
          16                    22  5.052830408072762245162487585162444E-0034
          16                    23  1.216789978451174825639986064269010E-0033
          16                    24  1.396800753937096836135650669296620E-0034
          16                    25  4.537972431462424478763148027215735E-0034
          16                    26  2.067133942713703866320899402317716E-0034
          16                    27  9.629649721936179265279889712924637E-0035
          16                    28  3.873354642618079249114812781850490E-0034
          16                    29  9.110810836055997192797137034426542E-0035
          16                    30  4.742602488053568288150345683615383E-0034
          16                    31  7.206705598352237385628820688382308E-0034
          16                    32  3.423039549594501223204960796391179E-0034
          16                    33  1.410707208317733837442044449421819E-0034
          16                    34  1.524104487240266607979041368166932E-0034
          16                    35  1.098811816485217598306044558314079E-0034
          16                    36  3.590220968378115446560514437240566E-0034
          16                    37  2.343160544670450376965486677612827E-0034
          16                    38  1.834068154276660458749031626244528E-0034
          16                    39  8.000016692070056620386369915352776E-0034
          16                    40  9.771837518611643162243788084467040E-0034
          16                    41  6.009723469757121632935345805596565E-0034
          16                    42  1.829920043885788827643217137411423E-0034
          16                    43  6.706463174804826010114620866203255E-0034
          16                    44  3.886056088071120069980137311707229E-0034
          16                    45  2.751806153178290116432412928380894E-0034
          16                    46  2.129905812817922041569175606476904E-0033
          16                    47  6.349550285401668203043927279459682E-0034
          16                    48  8.343188704396267816558904446588611E-0034
          16                    49  5.840431687220220970204831069509776E-0034
          16                    50  7.854183054454196213243910047104157E-0034
          16                    51  7.622292592400218366966030349973067E-0034
          16                    52  8.796314649845548367322976180075389E-0035
          16                    53  4.402612260842755543807798634081229E-0034
          16                    54  6.421438295478622319086815345024918E-0034
          16                    55  8.081792956972687723150525622136921E-0034
          16                    56  4.659525264448025134444303777944728E-0034
          16                    57  4.896127824629173602313908837591178E-0034
          16                    58  9.062558819669140260056241035326219E-0034
          16                    59  3.841658988645302024686871256236672E-0034
          16                    60  5.219069531586868824713673560036134E-0034
          16                    61  1.215447284062825741485481161613920E-0033
          16                    62  1.626362413722971244057452341233260E-0033
          16                    63  1.408813933029690829613914023774798E-0033
          16                    64  7.719706500720126522332286587245932E-0034
          16                    65  1.111599541579560731966359576693159E-0033
          16                    66  9.943570831479411245589795208537734E-0034
          16                    67  2.503821213730947842406368338999782E-0033
          16                    68  1.069882406606291681605728923252142E-0033
          16                    69  1.289470283078016504741385231871315E-0033
          16                    70  8.688179503586168881754757638312808E-0034
          16                    71  1.501581119492759502686337732172069E-0033
          16                    72  5.277290460678262477997245115461932E-0034
          16                    73  2.554165653986154397588792665294565E-0034
          16                    74  3.876869325341155617632847490632053E-0034
          16                    75  1.303292842783045728728422406896742E-0033
          16                    76  5.823918706212923220533275404710198E-0034
          16                    77  1.477608001265519617497299960272367E-0033
          16                    78  3.345223029205297402780002713254284E-0033
          16                    79  1.680522435156326695949309867127977E-0033
          16                    80  4.367572770367225681607999978779998E-0034
          16                    81  9.839926795339569599544874958970753E-0034
          16                    82  8.125383936485859188740931331321051E-0034
          16                    83  4.214965844968714309055397509698997E-0034
          16                    84  4.130575196946582847049000312128760E-0034
          16                    85  3.261689812066103660699397938425540E-0034
          16                    86  1.060433683314450874723618087554642E-0033
          16                    87  1.602001533302708845802579353642617E-0033
          16                    88  3.329153884425553140204868689832818E-0033
          16                    89  1.018179923021994965643866990608496E-0033
          16                    90  7.272391717087218715966583376948293E-0034
          16                    91  5.402623706460588212448839223382770E-0034
          16                    92  8.857871239636301039178398551999171E-0034
          16                    93  3.283157238613553296579272075863716E-0033
          16                    94  1.774842404950142109563662651693478E-0033
          16                    95  4.834527631122840631005089893967052E-0033
          16                    96  1.732161455597689980242411411789212E-0033
          16                    97  1.151090603359278335885776507436713E-0033
          16                    98  3.815119213097505384393501203915026E-0033
          16                    99  3.303292058813037908130560147640969E-0033
          16                   100  1.401189266180166709498733952368917E-0033
          16                   101  4.407099175263152611737337644901312E-0033
          16                   102  3.659989708116959629360277690476211E-0033
          16                   103  2.853032067570912456622404217813632E-0033
          16                   104  3.037998236944847564902438283140314E-0033
          16                   105  2.622216670561162862728522349059642E-0034
          16                   106  9.007072427118784184832991182840801E-0034
          16                   107  1.490753586407155625657296945292464E-0033
          16                   108  1.155961988394401912873362686849676E-0033
          16                   109  2.182269673940496817729497942540504E-0033
