kind n error
           4                     3  9.934107462565104166666666682716083E-0009
           4                     4  3.725290298461914062500000000000000E-0008
           4                     5  3.874301910400390624999999997111105E-0008
           4                     6  6.457169850667317708333333335339510E-0008
           4                     7  2.554484776088169642857142854391529E-0008
           4                     8  3.725290298461914062500000000000000E-0008
           4                     9  1.572900348239474826388888891028811E-0008
           4                    10  3.054738044738769531249999997351846E-0008
           4                    11  2.820137118505052298553719008284359E-0008
           4                    12  4.159907499949137369791666665563269E-0008
           4                    13  2.349798495952899639423076920484325E-0008
           4                    14  1.314495291028703962053571428296296E-0007
           4                    15  3.010034561157226562499999999823457E-0008
           4                    16  4.982575774192810058593750000000000E-0008
           4                    17  2.384185791015624999999999999893791E-0007
           4                    18  2.048909664154052734375000002139922E-0008
           4                    19  1.872448544753225226151315789432505E-0007
           4                    20  1.782551407814025878906249999741203E-0007
           4                    21  5.144448507399786086309523812045860E-0008
           4                    22  3.006401633428148001678719007354222E-0008
           4                    23  3.155158913653829823369565217668680E-0007
           4                    24  7.181531853146023220486111112707693E-0008
           4                    25  8.075237274169921874999999999565703E-0008
           4                    26  1.726528772941002478966346154096154E-0007
           4                    27  6.206773109069740494255829903556177E-0008
           4                    28  8.668902577186117366868622449962210E-0008
           4                    29  3.926969807723472858297413793034961E-0007
           4                    30  1.939634482065836588541666666700772E-0007
           4                    31  4.001682804476830267137096774069295E-0007
           4                    32  2.737506292760372161865234375000000E-0007
           4                    33  8.354536484314609383967516070686327E-0008
           4                    34  2.897154398030475761651167820151777E-0007
           4                    35  8.269612278257097516741071428422685E-0007
           4                    36  4.172325134277343749999999999786008E-0007
           4                    37  6.097394066887932854729729729521521E-0007
           4                    38  2.216908905314606642789127423855683E-0007
           4                    39  4.910219174164992112379807692438865E-0007
           4                    40  4.058703780174255371093749999742708E-0007
           4                    41  4.874224342950960484946646341306346E-0007
           4                    42  4.045044382413228352864583333086860E-0007
           4                    43  5.315902621247047601744186046225398E-0007
           4                    44  1.261595728968785814017303719101900E-0007
           4                    45  4.628466235266791449652777777605915E-0007
           4                    46  2.748810022449673686901878544341696E-0007
           4                    47  1.390444788526981434923537234030260E-0006
           4                    48  9.249585370222727457682291666452883E-0007
           4                    49  6.071012971402207596606882548977172E-0008
           4                    50  1.902803778648376464843750000064639E-0007
           4                    51  9.660189058266434015012254902187954E-0007
           4                    52  3.572944661922003390520987426029627E-0007
           4                    53  1.796056745569236595123932004271394E-0007
           4                    54  1.193645099798838297526041666669174E-0006
           4                    55  2.791258421811190518465909091084176E-0007
           4                    56  2.206284172680913185586734693808461E-0007
           4                    57  3.550784125185702609516870575542446E-0007
           4                    58  3.391630974167450713204146849021413E-0007
           4                    59  5.366627947758820097325211864480226E-0007
           4                    60  2.155473662747277153862847222226469E-0007
           4                    61  4.289925570963403609003376108752073E-0007
           4                    62  4.297002188621028777091733870843488E-0007
           4                    63  1.112593755099718743110670194078255E-0007
           4                    64  6.286572897806763648986816406250000E-0007
           4                    65  2.019762022960820847009060650846320E-0007
           4                    66  2.656103760907144257516571969726150E-0007
           4                    67  4.903053398864203929157558754565954E-0007
           4                    68  4.176127766242901759164143598568669E-0007
           4                    69  7.306832982146221658457880434539469E-0007
           4                    70  1.679799918617521013532366071413847E-0006
           4                    71  8.519896319214726837588028168884177E-0007
           4                    72  1.045642420649528503417968749977263E-0006
           4                    73  2.697479978782595109930627228375764E-0007
           4                    74  2.009630505297635052655194256737237E-0006
           4                    75  3.734275698661804199218749999742142E-0007
           4                    76  1.263106241822242736816406249996575E-0006
           4                    77  7.994134317744861949573863636664172E-0007
           4                    78  1.017476954325338008762738330055728E-0006
           4                    79  3.107925353190051193249529322242094E-0007
           4                    80  1.636566594243049621582031250024488E-0006
           4                    81  8.699472671673621660397376543031364E-0007
           4                    82  4.065408637876811302679766508119985E-0007
           4                    83  6.865806275207291391422240165639170E-0007
           4                    84  7.211256037358524037056228741721987E-0007
           4                    85  9.028453727906962991998269895981374E-0007
           4                    86  2.426950824122096216955850290667005E-0006
           4                    87  1.204703217265249668866738505716809E-0006
           4                    88  1.164767044511708346280184659102570E-0006
           4                    89  1.385075490126449070619733146051558E-0006
           4                    90  3.282705114947424994574652777777610E-0007
           4                    91  6.774469198790196562832557209027416E-0007
           4                    92  1.536732863472855609396229619536269E-0006
           4                    93  2.430231180242312851772513440894805E-0006
           4                    94  3.316776549562494805518617021264303E-0006
           4                    95  8.710218887580068487870065789797101E-0007
           4                    96  1.897841381529966990152994791645273E-0006
           4                    97  4.898179676837071765304080534543774E-0007
           4                    98  1.549065037041294331453284438789988E-0006
           4                    99  2.247591813405354817708333333297997E-0006
           4                   100  1.813005656003952026367187499991499E-0006
           4                   101  1.037029101940688286654073436427187E-0006
           4                   102  5.798371023899864481303014465828177E-0007
           4                   103  2.121055516803148880745600728120763E-0006
           4                   104  5.084015539235617282122549926149419E-0007
           4                   105  9.355035160674529821694302721478223E-0007
           4                   106  1.758477597866418226709905660368203E-0006
           4                   107  4.766078457445835523682813455386966E-0007
           4                   108  1.743099548750453525119357638891299E-0006
           4                   109  3.178877362964350149172161697231183E-0006
           4                   110  1.837880435315045443448153409110168E-0006
           4                   111  2.582972252023519028820839420409084E-0007
           4                   112  1.210902285362992967878069196404067E-0006
           4                   113  6.727380063205348249422429321006831E-0007
           4                   114  8.496031034411045542934484649093242E-0007
           4                   115  2.563873654502551361833943761805248E-0007
           4                   116  7.629489213866087542702837024445898E-0007
           4                   117  2.698063065558269187787354353990719E-0007
           4                   118  2.075247150861610800532971398311817E-0006
           4                   119  1.197736995737563249679467375219819E-0006
           4                   120  3.828123832742373148600260416716946E-0007
           4                   121  1.102293387424847311224819214853750E-0006
           4                   122  8.265351442616654160009280099426831E-0007
           4                   123  3.222020236941857066580919715402908E-0006
           4                   124  6.280457610642376601013755202897098E-0007
           4                   125  2.482615411281585693359374999972652E-0006
           4                   126  2.514331609303538581231103552487178E-0007
           4                   127  2.059227544961013193205585629921272E-0006
           4                   128  1.356769644189625978469848632812500E-0006
           4                   129  1.929314128419225530106891957362860E-0006
           4                   130  6.438430244400656434911242603536393E-0007
           4                   131  3.439608876031773690958969465626802E-0006
           4                   132  5.551109400888284047444661458345006E-0006
           4                   133  1.430727523124550228452081360587061E-0006
           4                   134  5.965455113434000200087627394909040E-0007
           4                   135  1.597711471495804963288483796314653E-0006
           4                   136  3.138382453471422195434570312506892E-0006
           4                   137  7.296674194886095135510078953347541E-0007
           4                   138  2.534226581886194754337918931135897E-0006
           4                   139  2.374467205443828225993424010785403E-0006
           4                   140  2.881704962679318019321986607128859E-0006
           4                   141  2.668116981467456682354000443240290E-0006
           4                   142  7.863827969785059191267349918256867E-0007
           4                   143  8.716651766033439369468422202797260E-0006
           4                   144  4.282835612280501259697808159698483E-0006
           4                   145  1.544678023397284654034445600465359E-0006
           4                   146  8.304545201108119661800408144096314E-0007
           4                   147  2.965860999215564412672155915924870E-0006
           4                   148  3.474707891409461562697951858089564E-0006
           4                   149  8.407279729580031897075476611405174E-0007
           4                   150  1.046654457847277323404947916693695E-0006
           4                   151  1.744653980266179470036992963576134E-0006
           4                   152  9.529095548114783215720897896489591E-0007
           4                   153  3.068001782582476248148999183005617E-0006
           4                   154  1.961044822033349569741781655872930E-0006
           4                   155  2.433062200584719257970010080646350E-0006
           4                   156  1.875010431106744198168993466483140E-0006
           4                   157  1.960539302958586698729656565661662E-0006
